-0.36116084,	51.44132089
-0.3615823,	51.5855446
-0.3641234,	50.98103044
-0.37293179,	51.58836167
-0.3744279,	51.4944558
-0.3744306,	51.4944703
0.38239,	51.4293709
0.383333,	51.1667
0.3854841,	52.7570697
0.3854849,	52.7570708
0.3854895,	52.7570809
-0.3950039,	51.6244367
-0.39566942,	51.49943576
-0.39567965,	51.49939399
-0.39573014,	51.4994312
-0.39826211,	51.50961859
-0.4,	51.6667
-0.40070057,	51.65899986
-0.4007535,	51.5552076
-0.40406828,	51.58349562
0.4082,	51.0928
-0.41303309,	51.57330175
-0.4137694,	51.8771419
-0.4137694,	51.8771419
-0.4137694,	51.8771419
0.416667,	51.6167
0.416667,	51.6167
-0.41755125,	51.48088993
-0.41849015,	51.33401447
-0.4261709,	51.9709944
-0.4333,	51.9
0.441601,	51.6293121
-0.44892269,	51.47022627
-0.44892269,	51.47022627
-0.45,	50.9
0.45245794,	51.55826927
-0.4543356,	50.916687
-0.4572091,	51.47080433
0.45830532,	51.10960458
0.46131021,	50.85694349
0.4644241,	51.5678636
0.4644241,	51.5678636
-0.466667,	51.75
-0.46996215,	52.16216216
0.4716388,	51.0150909
0.47312846,	51.73905027
-0.47875,	51.31497
-0.4788669,	51.6663303
-0.4788821,	51.6662645
-0.4789276,	51.6663537
0.483333,	51.7333
0.48365218,	51.85562367
-0.48604565,	51.4718799
-0.48955971,	51.96062297
-0.49042394,	52.79077731
-0.49372374,	51.68507269
-0.50248222,	51.36871946
-0.50945953,	51.36411874
-0.5103799,	53.2460843
-0.5103799,	53.2460843
-0.5107488,	53.2447357
-0.5107488,	53.2447357
0.5221579,	51.2731476
-0.53190503,	51.94735912
0.53303765,	51.03943301
-0.533333,	53.2333
-0.533333,	53.2333
-0.533333,	53.2333
0.53382455,	51.28939784
0.53382455,	51.28939784
-0.53400225,	51.37385339
-0.53451978,	51.67425877
-0.5364605,	53.19169315
-0.53755335,	51.94586964
0.54609655,	51.28544931
-0.55815557,	53.18667958
0.55919389,	50.8540144
0.566667,	51.8833
0.566667,	51.8833
-0.5689558,	51.4293137
-0.5689558,	51.4293137
-0.57093985,	51.54549042
-0.57438356,	51.24112886
-0.57471,	51.2341309
-0.57471,	51.2341309
-0.5760499,	51.23604
-0.5760499,	51.23604
-0.57633726,	51.25002072
0.5787116,	50.8552856
0.586046,	51.5167762
-0.59808667,	52.23763627
-0.5986313,	51.5059831
0.6,	51.65
-0.6,	51.4833
-0.60450311,	51.48392172
-0.60450311,	51.48392172
-0.60729992,	51.66466342
-0.60799807,	51.48281614
-0.60912145,	51.44533718
-0.60933083,	51.48034267
-0.616667,	51.1
0.62276463,	51.78717518
0.6229621,	51.7871111
-0.62472222,	51.43916667
-0.63310583,	51.60736484
0.63732764,	52.97428882
0.63844604,	51.56958475
0.63854491,	51.56953992
0.64337,	51.56881
-0.65148,	52.47232999
-0.66102383,	51.41017878
-0.666667,	51.4
-0.68178268,	51.91854118
0.68295378,	51.53703282
0.68295378,	51.53703282
0.68295378,	51.53703282
0.68295378,	51.53703282
-0.683333,	51.6167
-0.6986784,	52.0044574
-0.7,	52.0333
-0.70167811,	52.15715881
0.70208504,	51.53345153
0.70877273,	51.5386144
0.70975317,	50.92621175
-0.71188159,	51.62443217
-0.71203955,	51.62441436
-0.72213194,	51.08911372
0.73,	51.19
-0.73268412,	51.40659608
0.733333,	52.95
-0.74353091,	51.62612824
0.76273823,	50.93696759
-0.77004759,	53.04644905
-0.77016016,	52.05280505
-0.7706094,	52.0324354
-0.7740377,	52.03376706
0.78576472,	51.57239802
-0.8,	51.2
-0.81870607,	52.44988109
0.82132375,	51.66248911
-0.833333,	51.2833
-0.833333,	51.2833
-0.8352655,	52.2547779
-0.8357929,	52.2544746
-0.8357995,	52.2545046
0.84892032,	51.15135744
-0.85194125,	53.20537186
-0.866667,	51.4167
-0.8763356,	52.26537189
0.883333,	51.1333
0.89050738,	52.73571975
0.8912254,	51.887866
0.8912254,	51.887866
-0.89265773,	52.46252108
-0.9,	51.6833
0.90430326,	51.40970843
0.9090251,	52.1063499
-0.95,	52.4667
-0.96205969,	51.67452144
